governorate,year,production,surface,yield,Temperature_C,Precipitation_mm,Soil_Moisture_Vol,Precipitation_CHIRPS,Autumn,Spring,Summer,Winter,ndvi_imputed_flag,production_lag1,production_lag2,production_lag3,prod_roll2_mean,prod_roll3_mean,prod_growth_lag1,surface_lag1,surface_change_ratio,ndvi_peak,ndvi_min,ndvi_amplitude,ndvi_spring_summer_diff,ndvi_winter_spring_diff,ndvi_mean,rain_temp_interaction,chirps_temp_interaction,moisture_temp_interaction,year_index,is_small_producer
ariana,2017,1170.0,2490.0,0.4699,18.761414,87.766045,0.21218045,298.43796,0.2702413055576833,0.4986713964197051,0.221027665279833,0.6016533491573652,0,3780.0,1500.0,2000.0,2640.0,2426.6666666666665,2.52,2480.0,1.0040322580645162,0.6016533491573652,0.221027665279833,0.38062568387753226,0.27764373113987206,0.10298195273766014,0.3978984291036467,1646.61510538763,5599.118120875439,3.9808052651562997,11,1
ariana,2018,2525.0,2490.0,1.0141,18.940674,126.154434,0.22945277,525.79614,0.3301280342435639,0.519031960339209,0.2281681676879952,0.6398080286128137,0,1170.0,3780.0,1500.0,2475.0,2150.0,0.30952380952380953,2490.0,1.0,0.6398080286128137,0.2281681676879952,0.4116398609248185,0.29086379265121376,0.12077606827360476,0.42928404772089546,2389.450008048516,9958.933278198361,4.34599011496698,12,1
ariana,2019,2060.0,2490.0,0.8273,18.823853,141.54318,0.23870976,499.99554,0.3454870783825653,0.4962358275942047,0.2360818282082216,0.6381369403662649,0,2525.0,1170.0,3780.0,1847.5,2491.6666666666665,2.158119658119658,2490.0,1.0,0.6381369403662649,0.2360818282082216,0.4020551121580433,0.2601539993859831,0.1419011127720602,0.42898541863781414,2664.38801347254,9411.84254561562,4.49343743190528,13,1
ariana,2020,3265.0,2490.0,1.3112,18.986816,115.7135,0.22155094,381.62085,0.2707049525871127,0.5237092551070099,0.245572260789345,0.5651525994751385,0,2060.0,2525.0,1170.0,2292.5,1918.3333333333333,0.8158415841584158,2490.0,1.0,0.5651525994751385,0.245572260789345,0.3195803386857935,0.2781369943176649,0.041443344368128576,0.40128476698965154,2197.030933216,7245.764860713601,4.20654693240704,14,1
ariana,2021,1377.0,2490.0,0.553,19.190063,131.67725,0.22984616,359.14612,0.2794428763532527,0.550178568125323,0.2397102346388442,0.57439950411886,0,3265.0,2060.0,2525.0,2662.5,2616.6666666666665,1.5849514563106797,2490.0,1.0,0.57439950411886,0.2397102346388442,0.33468926948001576,0.31046833348647873,0.02422093599353703,0.41093279580906994,2526.8947231667494,6892.03666900556,4.41076229070808,15,1
ariana,2022,2720.0,2490.0,1.0924,19.773468,49.127342,0.19157457,295.4536,0.2394403118886746,0.5078013240858107,0.2187334007264764,0.6003685693964511,0,1377.0,3265.0,2060.0,2321.0,2234.0,0.4217457886676876,2490.0,1.0,0.6003685693964511,0.2187334007264764,0.3816351686699747,0.2890679233593343,0.09256724531064042,0.39158590152435313,971.4179249620561,5842.142305084801,3.78809362950876,16,1
ariana,2023,1975.0,2490.0,0.7932,19.673676,56.477448,0.19336207,343.39105,0.2009664217539717,0.4292843060943532,0.2220914756945532,0.5236061293464351,0,2720.0,1377.0,3265.0,2048.5,2454.0,1.9753086419753085,2490.0,1.0,0.5236061293464351,0.2009664217539717,0.3226397075924634,0.2071928303998,0.09432182325208194,0.3439870832223283,1111.119013258848,6755.7642589998,3.80414271586932,17,1
beja,2007,11500.0,21800.0,0.5275,17.187408,1012.79175,0.2688774,647.7779,0.3403123195558145,0.5911371131315752,0.2875921664292543,0.5617132446597295,0,38100.0,35369.05,35331.6,31275.0,32177.2,1.0044774092561708,21600.0,1.0092592592592593,0.5911371131315752,0.2875921664292543,0.30354494670232096,0.30354494670232096,-0.02942386847184575,0.44518871094409335,17407.265026284,11133.623060683201,4.6213055757792,1,0
beja,2008,22300.0,22300.0,1.0,17.173706,772.9137,0.25773016,465.43347,0.333899152876365,0.5395101333664044,0.2761018226164551,0.5316933321667847,0,11500.0,38100.0,35331.6,24800.0,32177.2,0.30183727034120733,21800.0,1.0229357798165137,0.5395101333664044,0.2761018226164551,0.2634083107499493,0.2634083107499493,-0.007816801199619694,0.4203011102565023,13273.792647172198,7993.21757633982,4.42618199517296,2,1
beja,2009,26200.0,22600.0,1.1593,17.089417,1319.1974,0.28424186,783.20294,0.3603729885018755,0.5965141273940316,0.2968131998334517,0.5035276236346712,0,22300.0,11500.0,38100.0,16900.0,23966.666666666668,1.9391304347826086,22300.0,1.0134529147982063,0.5965141273940316,0.2968131998334517,0.2997009275605799,0.2997009275605799,-0.09298650375936046,0.4393069848410075,22544.3144739158,13384.48163728598,4.85752767439562,3,1
beja,2010,37500.0,22900.0,1.6376,17.157532,981.2635,0.27137116,618.22833,0.3302944526727216,0.549119956528064,0.2842732646022829,0.5299131441084827,0,26200.0,22300.0,11500.0,24250.0,20000.0,1.1748878923766817,22600.0,1.0132743362831858,0.549119956528064,0.2842732646022829,0.2648466919257811,0.2648466919257811,-0.01920681241958133,0.4234002044778878,16836.059901682,10607.27235528156,4.65605936157712,4,0
beja,2011,20800.0,23400.0,0.8889,17.108734,1230.362,0.27867663,707.7255,0.3346100858887647,0.5786759029708667,0.2999395684458259,0.5590653494029092,0,37500.0,26200.0,22300.0,31850.0,28666.666666666668,1.4312977099236641,22900.0,1.0218340611353711,0.5786759029708667,0.2999395684458259,0.27873633452504076,0.27873633452504076,-0.01961055356795749,0.4430727266770916,21049.936181708,12108.287324517,4.767804334686419,5,0
beja,2012,38500.0,23400.0,1.6453,17.686127,936.51984,0.26816246,599.8968,0.362266958229525,0.5872745790712459,0.2977291288063949,0.5438873407891788,0,20800.0,37500.0,26200.0,29150.0,28166.666666666668,0.5546666666666666,23400.0,1.0,0.5872745790712459,0.2977291288063949,0.289545450264851,0.289545450264851,-0.04338723828206714,0.44778950172408616,16563.40882825968,10609.8509916936,4.742755324192419,6,1
beja,2013,33000.0,24400.0,1.3525,17.267914,905.3785,0.2558073,629.0866,0.3180203045590341,0.5779423372580491,0.2912992475632856,0.557242696439833,0,38500.0,20800.0,37500.0,29650.0,32266.666666666668,1.8509615384615385,23400.0,1.0427350427350428,0.5779423372580491,0.2912992475632856,0.2866430896947635,0.2866430896947635,-0.02069964081821607,0.43612614645505043,15633.998075449,10863.013307352401,4.417258456972201,7,0
beja,2014,38200.0,24900.0,1.5341,17.858582,932.3869,0.25588632,619.7763,0.2995822930897042,0.6096439268615903,0.2933884255630586,0.5326617540258595,0,33000.0,38500.0,20800.0,35750.0,30766.666666666668,0.8571428571428571,24400.0,1.0204918032786885,0.6096439268615903,0.2933884255630586,0.3162555012985317,0.3162555012985317,-0.07698217283573083,0.4338190998850532,16651.107909375798,11068.3258752066,4.569766828398239,8,0
beja,2015,22850.0,25600.0,0.8926,17.696747,838.81116,0.250102,539.97894,0.3120750582874997,0.5504841441205532,0.2865855455506316,0.4870535253057294,0,38200.0,33000.0,38500.0,35600.0,36566.666666666664,1.1575757575757575,24900.0,1.0281124497991967,0.5504841441205532,0.2865855455506316,0.26389859856992165,0.26389859856992165,-0.06343061881482387,0.4090495683161035,14844.228879296517,9555.870686508179,4.4259918181939994,9,0
beja,2016,42600.0,26200.0,1.626,17.951263,815.17957,0.25272894,500.11084,0.3065418790614383,0.5311091543898749,0.2715496516767391,0.5673398766990297,0,22850.0,38200.0,33000.0,30525.0,31350.0,0.5981675392670157,25600.0,1.0234375,0.5673398766990297,0.2715496516767391,0.29579022502229063,0.2595595027131358,0.036230722309154806,0.4191351404567705,14633.502853296912,8977.62121799092,4.536803669651221,10,1
beja,2017,18800.0,27650.0,0.6799,17.690918,789.9884,0.24704085,471.2557,0.2991646931526176,0.5694178076350008,0.2694486810292935,0.5587589000805296,0,42600.0,22850.0,38200.0,32725.0,34550.0,1.864332603938731,26200.0,1.0553435114503817,0.5694178076350008,0.2694486810292935,0.29996912660570735,0.29996912660570735,-0.010658907554471186,0.42419752047436043,13975.620005351198,8336.9459457326,4.3703794200003,11,0
beja,2018,42400.0,27650.0,1.5335,17.668488,936.50543,0.2621756,618.68176,0.3726660179820133,0.5548785491884055,0.2865073986913213,0.5787393338846183,0,18800.0,42600.0,22850.0,30700.0,28083.333333333332,0.4413145539906103,27650.0,1.0,0.5787393338846183,0.2865073986913213,0.292231935193297,0.2683711504970842,0.023860784696212778,0.4481978249365896,16546.634951889842,10931.171252378881,4.6322464424928,12,1
beja,2019,35331.6,27650.0,1.2778,17.573273,1084.9598,0.27036136,616.49335,0.3772482110352303,0.6069149795898297,0.3099654884919247,0.5969144363567833,0,42400.0,18800.0,42600.0,30600.0,34600.0,2.25531914893617,27650.0,1.0,0.6069149795898297,0.3099654884919247,0.29694949109790497,0.29694949109790497,-0.010000543233046333,0.47276077886844203,19066.2947594254,10833.80594223455,4.75113398793128,13,0
beja,2020,35406.5,27650.0,1.2805,17.879059,856.4305,0.2493574,489.61465,0.3204361438218116,0.5546303574293997,0.2863311698375266,0.5553110006663106,0,35331.6,42400.0,18800.0,38865.8,32177.2,0.8332924528301886,27650.0,1.0,0.5553110006663106,0.2863311698375266,0.26897983082878396,0.2682991875918731,0.0006806432369108606,0.42917716793876215,15312.171438899502,8753.84921461435,4.458275666686601,14,0
beja,2021,35648.5,27650.0,1.2893,18.29358,839.1207,0.25280264,448.43985,0.3143842519330861,0.5693434628375501,0.2759656479005302,0.565382355362403,0,35406.5,35331.6,42400.0,35369.05,37712.700000000004,1.0021199153166005,27650.0,1.0,0.5693434628375501,0.2759656479005302,0.2933778149370199,0.2933778149370199,-0.003961107475147108,0.43126892950839235,15350.521655106,8203.570271162998,4.6246653190512,15,0
beja,2022,35576.32,27650.0,1.2867,18.86618,458.11493,0.22951236,383.36667,0.3023778774649265,0.5940400652703676,0.2832268474008199,0.560383990701589,0,35648.5,35406.5,35331.6,35527.5,35462.200000000004,1.0068349031957409,27650.0,1.0,0.5940400652703676,0.2832268474008199,0.3108132178695477,0.3108132178695477,-0.033656074568778616,0.43500719520942577,8642.8787300674,7232.6646022206,4.3300214959848,16,0
beja,2023,35290.22,27650.0,1.2763,18.670624,394.67734,0.2255448,420.7573,0.2680459444085555,0.4466753503496778,0.2885552013578212,0.4950447551759818,0,35576.32,35648.5,35406.5,35612.41,35543.77333333333,0.9979752303743495,27650.0,1.0,0.4950447551759818,0.2680459444085555,0.22699881076742628,0.1581201489918566,0.048369404826303974,0.3745803128230091,7368.87221646016,7855.8013435552,4.2110621559552,17,0
benarous,2007,3200.0,5200.0,0.6154,17.972717,248.07722,0.23921704,564.5157,0.24699268033724006,0.3454556133628448,0.20802449563169245,0.33790526793541553,1,13100.0,11565.0,11500.0,11007.5,11300.066666666666,0.9509235742505818,5000.0,1.04,0.3454556133628448,0.20802449563169245,0.13743111773115235,0.13743111773115235,-0.0075503454274292725,0.2845945143167982,4458.62166920674,10145.8809181569,4.299380161497679,1,1
benarous,2008,13900.0,5440.0,2.5551,17.99466,153.01636,0.21448483,364.96957,0.2559861897829446,0.2507188591935963,0.1857154180070959,0.2903490390642113,1,3200.0,13100.0,11500.0,8150.0,11300.066666666666,0.24427480916030533,5200.0,1.0461538461538462,0.2903490390642113,0.1857154180070959,0.10463362105711538,0.06500344118650042,0.03963017987061496,0.24569237651196202,2753.4773726375997,6567.5033224962,3.8595815910077995,2,1
benarous,2009,11500.0,5520.0,2.0833,17.867645,275.03918,0.24204695,640.436,0.2851031539670154,0.3455283956901051,0.208111742575936,0.29874394420359773,1,13900.0,3200.0,13100.0,8550.0,10066.666666666666,4.34375,5440.0,1.0147058823529411,0.3455283956901051,0.208111742575936,0.13741665311416906,0.13741665311416906,-0.04678445148650734,0.28437180910916354,4914.3024293311,11443.08309322,4.32480897593275,3,1
benarous,2010,15600.0,5620.0,2.7758,18.029724,210.40642,0.22613755,509.0245,0.2510974799052589,0.22721921800795963,0.18598948468056048,0.26791821407999883,1,11500.0,13900.0,3200.0,12700.0,9533.333333333334,0.8273381294964028,5520.0,1.0181159420289856,0.26791821407999883,0.18598948468056048,0.08192872939943835,0.041229733327399154,0.040698996072039195,0.23305609916844447,3793.56968042808,9177.571244238,4.0771976125362,4,1
benarous,2011,5000.0,5710.0,0.8757,17.927582,300.8677,0.23760104,547.1733,0.23909647462368944,0.3023983632827796,0.21309833603930964,0.31530142368448244,1,15600.0,11500.0,13900.0,13550.0,13666.666666666666,1.3565217391304347,5620.0,1.0160142348754448,0.31530142368448244,0.21309833603930964,0.1022030876451728,0.08930002724346994,0.01290306040170286,0.26747364940756524,5393.830362901401,9809.494203960601,4.259612127885281,5,1
benarous,2012,17200.0,5920.0,2.9054,18.40448,198.74298,0.2324278,466.04813,0.2436681357603928,0.3260805829784421,0.20303764508312744,0.31789412378693327,1,5000.0,15600.0,11500.0,10300.0,10700.0,0.32051282051282054,5710.0,1.0367775831873904,0.3260805829784421,0.20303764508312744,0.12304293789531467,0.12304293789531467,-0.008186459191508844,0.27267012190222395,3657.7612005503997,8577.3734876224,4.277712796544,6,1
benarous,2013,12700.0,6120.0,2.0752,18.181915,167.59859,0.20508033,533.8761,0.25271162600975006,0.2120903833726237,0.18418384814602357,0.24076649020731425,1,17200.0,5000.0,15600.0,11100.0,12600.0,3.44,5920.0,1.0337837837837838,0.25271162600975006,0.18418384814602357,0.06852777786372649,0.027906535226600138,0.028676106834690546,0.2224380869339279,3047.26331749985,9706.889870731498,3.72875312823195,7,1
benarous,2014,11200.0,5800.0,1.931,18.58603,223.08377,0.22274958,478.89053,0.23910260672698036,0.3376936073563859,0.20174466201829033,0.2994953920936337,1,12700.0,17200.0,5000.0,14950.0,11633.333333333334,0.7383720930232558,6120.0,0.9477124183006536,0.3376936073563859,0.20174466201829033,0.1359489453380956,0.1359489453380956,-0.038198215262752244,0.2695090670488226,4146.2416417331,8900.673757295901,4.140030376367401,8,1
benarous,2015,10200.0,6000.0,1.7,18.435303,183.28992,0.21617347,394.00098,0.2480420626420598,0.2777098572636589,0.1987920051107332,0.271927151965773,1,11200.0,12700.0,17200.0,11950.0,13700.0,0.8818897637795275,5800.0,1.0344827586206897,0.2777098572636589,0.1987920051107332,0.07891785215292568,0.07891785215292568,-0.005782705297885882,0.24911776924555623,3379.00521204576,7263.527448596941,3.9852234200114105,9,1
benarous,2016,11630.0,6000.0,1.9383,18.738739,205.54198,0.22083995,492.2247,0.24915876903095815,0.2361900591193229,0.1814746172293572,0.28802840390687795,1,10200.0,11200.0,12700.0,10700.0,11366.666666666666,0.9107142857142857,6000.0,1.0,0.28802840390687795,0.1814746172293572,0.10655378667752075,0.05471544188996569,0.05183834478755506,0.23871296232162903,3851.5975167632196,9223.670182653299,4.13826218382305,10,1
benarous,2017,2670.0,6000.0,0.445,18.393677,131.11649,0.20254618,300.27667,0.2516689638871825,0.3265327849035541,0.2044909155158578,0.3587862573121971,1,11630.0,10200.0,11200.0,10915.0,11010.0,1.1401960784313725,6000.0,1.0,0.3587862573121971,0.2044909155158578,0.1542953417963393,0.12204186938769629,0.032253472408643014,0.2853697304046979,2411.71436643373,5523.192078615591,3.72556901250386,11,1
benarous,2018,14160.0,6000.0,2.36,18.63855,221.18513,0.22132644,526.41235,0.3113221571074317,0.24111182747657472,0.20597849832591364,0.2991124501209228,1,2670.0,11630.0,10200.0,7150.0,8166.666666666667,0.2295786758383491,6000.0,1.0,0.3113221571074317,0.20597849832591364,0.10534365878151808,0.035133329150661086,0.05800062264434808,0.2643812332577107,4122.570104761499,9811.562906092498,4.125203918262,12,1
benarous,2019,9262.95,6000.0,1.5438,18.417908,253.12329,0.23471095,540.4474,0.2980450983368227,0.326041345284914,0.21831979292658024,0.3104375531744935,1,14160.0,2670.0,11630.0,8415.0,9486.666666666666,5.303370786516854,6000.0,1.0,0.326041345284914,0.21831979292658024,0.10772155235833378,0.10772155235833378,-0.015603792110420511,0.28821094743070264,4662.0014678773205,9953.9104920392,4.3228846836926005,13,1
benarous,2020,11121.05,6000.0,1.8535,18.673737,196.44907,0.21419711,454.264,0.2916791624671776,0.29126330721542054,0.2117287291272528,0.34997760549560686,1,9262.95,14160.0,2670.0,11711.475,8697.65,0.6541631355932204,6000.0,1.0,0.34997760549560686,0.2117287291272528,0.13824887636835406,0.07953457808816775,0.05871429828018632,0.2861622010763645,3668.43826707459,8482.806464568,3.9998604983000696,14,1
benarous,2021,13516.2,6000.0,2.2527,18.948486,204.16023,0.21616524,321.81308,0.2262423578697051,0.27600265476705754,0.2062286958958121,0.3226269247326289,1,11121.05,9262.95,14160.0,10192.0,11514.666666666666,1.2005948428956217,6000.0,1.0,0.3226269247326289,0.2062286958958121,0.11639822883681678,0.06977395887124543,0.04662426996557134,0.2577751583163009,3868.52725991178,6097.87064099688,4.09600402382664,15,1
benarous,2022,13396.35,6000.0,2.2327,19.48642,94.89571,0.18731113,308.85297,0.2245982662225602,0.27317492216800116,0.20073497873287627,0.246349128156296,1,13516.2,11121.05,9262.95,12318.625,11300.066666666666,1.2153708507739829,6000.0,1.0,0.27317492216800116,0.20073497873287627,0.07243994343512489,0.07243994343512489,-0.02682579401170515,0.2362143238199334,1849.1776612581998,6018.4386916674,3.6500233498545995,16,1
benarous,2023,9200.0,6000.0,1.5333,19.39746,90.81215,0.18835084,357.41196,0.2046793299377806,0.24745317073561524,0.2216326661638126,0.24085285113277194,1,13396.35,13516.2,11121.05,13456.275000000001,12677.866666666667,0.991132862786878,6000.0,1.0,0.24745317073561524,0.2046793299377806,0.04277384079783464,0.025820504571802627,-0.0066003196028432964,0.2286545044924951,1761.525047139,6932.8841976216,3.6535278848663997,17,1
bizerte,2007,12000.0,9760.0,1.2295,17.46167,479.12503,0.27564165,615.5761,0.3951875877271299,0.629058354924889,0.3222991909033104,0.6348292614554584,0,19300.0,15125.0,14000.0,15390.0,14866.666666666666,1.0119047619047619,9730.0,1.0030832476875642,0.6348292614554584,0.3222991909033104,0.312530070552148,0.30675916402157866,0.005770906530569331,0.49534359875269696,8366.3231626001,10748.986718087,4.8131635305555,1,1
bizerte,2008,14000.0,9750.0,1.4359,17.342682,356.42743,0.26446682,436.5679,0.3836241535513618,0.603892516611758,0.3073887099976536,0.5949321135255744,0,12000.0,19300.0,14000.0,15650.0,14866.666666666666,0.6217616580310881,9760.0,0.9989754098360656,0.603892516611758,0.3073887099976536,0.2965038066141044,0.2965038066141044,-0.008960403086183621,0.47245937342158695,6181.40757456726,7571.2582611078005,4.58656395881124,2,1
bizerte,2009,18000.0,9770.0,1.8424,17.326721,618.44293,0.28961235,780.42584,0.4228926224760999,0.6170912309585441,0.3235934576635031,0.5892352321270582,0,14000.0,12000.0,19300.0,13000.0,15100.0,1.1666666666666667,9750.0,1.0020512820512821,0.6170912309585441,0.3235934576635031,0.293497773295041,0.293497773295041,-0.02785599883148593,0.4882031358063013,10715.58810253253,13522.220790870639,5.01803238660435,3,1
bizerte,2010,12600.0,9770.0,1.2897,17.31836,462.51556,0.28144366,606.05066,0.3808858753039054,0.593495956656845,0.3170647974815452,0.6248321473527924,0,18000.0,14000.0,12000.0,16000.0,14666.666666666666,1.2857142857142858,9770.0,1.0,0.6248321473527924,0.3170647974815452,0.30776734987124715,0.27643115917529976,0.0313361906959474,0.479069694198772,8010.010973681599,10495.803508117599,4.874142623597599,4,1
bizerte,2011,17800.0,9790.0,1.8182,17.344269,574.828,0.2840998,665.3498,0.3723581925323082,0.6106636294199735,0.3169289574547095,0.6347760253872107,0,12600.0,18000.0,14000.0,15300.0,14866.666666666666,0.7,9770.0,1.0020470829068577,0.6347760253872107,0.3169289574547095,0.31784706793250117,0.29373467196526404,0.024112395967237132,0.4836817011985505,9969.971460732,11540.0059102962,4.9275033540462,5,1
bizerte,2012,10500.0,9770.0,1.0747,17.88263,412.01273,0.27336985,603.9793,0.386971553806631,0.5998796041993378,0.3207952727234979,0.5778440254129625,0,17800.0,12600.0,18000.0,15200.0,16133.333333333334,1.4126984126984128,9790.0,0.9979570990806946,0.5998796041993378,0.3207952727234979,0.27908433147583994,0.27908433147583994,-0.0220355787863753,0.4713726140356073,7367.871205879899,10800.738349558998,4.8885718807055,6,1
bizerte,2013,18700.0,10200.0,1.8333,17.440765,429.62372,0.2651301,665.78394,0.3848449353181588,0.6291903938946176,0.3241802476733728,0.6261916059007374,0,10500.0,17800.0,12600.0,14150.0,13633.333333333334,0.5898876404494382,9770.0,1.0440122824974412,0.6291903938946176,0.3241802476733728,0.30501014622124484,0.30501014622124484,-0.002998787993880203,0.49110179569672163,7492.966338945799,11611.781238314099,4.624071768526499,7,1
bizerte,2014,13300.0,12390.0,1.0734,18.026825,448.11545,0.2636291,577.636,0.3304385250047033,0.6378896381493249,0.3179275704387447,0.5924368481282034,0,18700.0,10500.0,17800.0,14600.0,15666.666666666666,1.7809523809523808,10200.0,1.214705882352941,0.6378896381493249,0.3179275704387447,0.31996206771058017,0.31996206771058017,-0.04545279002112146,0.4696731454302441,8078.098796946249,10412.943085699999,4.752395650607499,8,1
bizerte,2015,10500.0,12390.0,0.8475,17.92627,395.8112,0.25906032,567.1044,0.369560327104326,0.582670242242226,0.3156754077998763,0.5557415679680516,0,13300.0,18700.0,10500.0,16000.0,14166.666666666666,0.7112299465240641,12390.0,1.0,0.582670242242226,0.3156754077998763,0.26699483444234967,0.26699483444234967,-0.026928674274174336,0.45591188627861995,7095.418440223999,10166.066592588,4.6439852426064,9,1
bizerte,2016,24690.0,12390.0,1.9927,18.121094,394.94495,0.26298508,522.6534,0.3395099775488489,0.5675696305448115,0.2994286337621653,0.6539988731929447,0,10500.0,13300.0,18700.0,11900.0,14166.666666666666,0.7894736842105263,12390.0,1.0,0.6539988731929447,0.2994286337621653,0.3545702394307794,0.2681409967826462,0.08642924264813323,0.46512677876219255,7156.8345637753,9471.0513908196,4.76557735527752,10,1
bizerte,2017,6270.0,13980.0,0.4485,17.863129,342.26852,0.24938832,467.05524,0.3458997656233409,0.606777490653023,0.2998841372092185,0.6176443987600279,0,24690.0,10500.0,13300.0,17595.0,16163.333333333334,2.3514285714285714,12390.0,1.1283292978208233,0.6176443987600279,0.2998841372092185,0.31776026155080933,0.3068933534438045,0.010866908107004858,0.46755144806140253,6113.986725399081,8343.06800224596,4.45485573125328,11,1
bizerte,2018,25520.0,13980.0,1.8255,17.878693,461.2606,0.2728646,606.6546,0.4266820362735364,0.6150611226743535,0.33131658551044,0.6566397015118642,0,6270.0,24690.0,10500.0,15480.0,13820.0,0.25394896719319565,13980.0,1.0,0.6566397015118642,0.33131658551044,0.3253231160014242,0.2837445371639135,0.041578578837510705,0.5074248614925485,8246.7366603958,10846.191350437799,4.8784624139677994,12,1
bizerte,2019,3650.0,13980.0,0.2611,17.858215,496.39545,0.2756976,587.94684,0.4338261473512071,0.62597068783361,0.3377085108232891,0.6630239685607803,0,25520.0,6270.0,24690.0,15895.0,18826.666666666668,4.0701754385964914,13980.0,1.0,0.6630239685607803,0.3377085108232891,0.32531545773749115,0.28826217701032086,0.03705328072717029,0.5151323286422216,8864.736671121751,10499.6810772906,4.923467015784,13,1
bizerte,2020,16250.0,13980.0,1.1624,18.074951,396.88715,0.2557782,489.5162,0.3651910517612604,0.627641637784524,0.3211237320582998,0.6366714110820629,0,3650.0,25520.0,6270.0,14585.0,11813.333333333334,0.14302507836990597,13980.0,1.0,0.6366714110820629,0.3211237320582998,0.31554767902376313,0.30651790572622417,0.009029773297538957,0.48765695817153676,7173.71578877965,8847.9813287062,4.6231784318682,14,1
bizerte,2021,22050.0,13980.0,1.5773,18.403076,429.37064,0.26386678,464.06326,0.3617241195759446,0.633241754808369,0.3077731788225743,0.6038245139720592,0,16250.0,3650.0,25520.0,9950.0,15140.0,4.4520547945205475,13980.0,1.0,0.633241754808369,0.3077731788225743,0.32546857598579465,0.32546857598579465,-0.02941724083630981,0.4766408917947368,7901.740520088639,8540.19144258776,4.85596040621528,15,1
bizerte,2022,18900.0,13980.0,1.3519,18.99237,205.67406,0.2338091,379.8346,0.3478481375898531,0.6192391899808699,0.3125052446174989,0.642070008274802,0,22050.0,16250.0,3650.0,19150.0,13983.333333333334,1.356923076923077,13980.0,1.0,0.642070008274802,0.3125052446174989,0.3295647636573031,0.306733945363371,0.022830818293932076,0.48041564511575596,3906.2378469222003,7213.959262002001,4.440588936567,16,1
bizerte,2023,9450.0,13980.0,0.676,18.778015,193.04083,0.23283046,426.3878,0.3155682110538214,0.6105251128241972,0.334666476892822,0.6209364728170025,0,18900.0,22050.0,16250.0,20475.0,19066.666666666668,0.8571428571428571,13980.0,1.0,0.6209364728170025,0.3155682110538214,0.3053682617631811,0.2758586359313752,0.010411359992805291,0.47042406839696077,3624.92360135245,8006.716504217001,4.3720938703369,17,1
gabes,2007,10000.0,42100.0,0.2375,19.901337,659.1463,0.04425162,216.72762,0.216595375517334,0.2621701120143127,0.2057007018067934,0.2704919644228691,0,8000.0,15500.0,15000.0,16000.0,15000.0,1.018414440222867,41000.0,1.026829268292683,0.2704919644228691,0.2057007018067934,0.0647912626160757,0.05646941020751928,0.00832185240855643,0.2387395384403273,13117.892648603101,4313.169402827941,0.8806664024159401,1,1
gabes,2008,17000.0,42100.0,0.4038,19.973236,238.96265,0.036414076,148.33797,0.1873612726682984,0.2067232239054891,0.1830461326015412,0.235179393440402,0,10000.0,8000.0,15000.0,9000.0,15000.0,1.25,42100.0,1.0,0.235179393440402,0.1830461326015412,0.0521332608388608,0.023677091303947906,0.028456169534912895,0.20307750565393268,4772.8574036354,2962.7892825709205,0.7273069336699359,2,1
gabes,2009,14000.0,42500.0,0.3294,19.72815,546.8112,0.042480912,257.03967,0.1912717640633649,0.2187429171460863,0.1866963955962834,0.2208539049471252,0,17000.0,10000.0,8000.0,13500.0,11666.666666666666,1.7,42100.0,1.009501187648456,0.2208539049471252,0.1866963955962834,0.0341575093508418,0.03204652154980289,0.0021109878010389105,0.20439124543821494,10787.573375279999,5070.9171657105,0.8380698040728001,3,1
gabes,2010,14000.0,42500.0,0.3294,20.372223,350.2027,0.030813314,211.5625,0.1811714811454944,0.1826656236872743,0.1733018790544351,0.1917019025384035,0,14000.0,17000.0,10000.0,15500.0,13666.666666666666,0.8235294117647058,42500.0,1.0,0.1917019025384035,0.1733018790544351,0.01840002348396841,0.009363744632839205,0.009036278851129204,0.18221022160640182,7134.407499602101,4309.9984284375005,0.6277357041770221,4,1
gabes,2011,10000.0,42500.0,0.2353,19.617645,360.47623,0.030080643,192.04938,0.2121731991360432,0.1890659865026029,0.1708163705417039,0.2267260429695311,0,14000.0,14000.0,17000.0,14000.0,15000.0,1.0,42500.0,1.0,0.2267260429695311,0.1708163705417039,0.05590967242782721,0.018249615960898996,0.037660056466928216,0.19969539978747025,7071.694711078349,3767.5565593101,0.590111375745735,5,1
gabes,2012,17000.0,44200.0,0.3846,20.300568,376.12375,0.035969127,204.20898,0.2055229641691023,0.2502632418267311,0.2006882677455908,0.2340049287629076,0,10000.0,14000.0,14000.0,12000.0,12666.666666666666,0.7142857142857143,42500.0,1.04,0.2502632418267311,0.2006882677455908,0.04957497408114031,0.04957497408114031,-0.0162583130638235,0.22261985062608294,7635.525763289998,4145.55828470064,0.7301937085641359,6,1
gabes,2013,16000.0,42500.0,0.3765,20.256744,253.75888,0.023759235,191.80888,0.1888140177106634,0.1825863299992066,0.1738121675837441,0.1960828131314929,0,17000.0,10000.0,14000.0,13500.0,13666.666666666666,1.7,44200.0,0.9615384615384616,0.1960828131314929,0.1738121675837441,0.022270645547748796,0.0087741624154625,0.013496483132286297,0.18532383210627676,5140.3286698867205,3885.42337908672,0.48128474103084,7,1
